sampno,locno,perno,loctype,city
70049545,2000014,-1,100,NAPERVILLE
70049545,2000018,-1,100,CORALVILLE
70049545,2000020,-1,100,ROCK FALLS
70049545,2000024,-1,100,AURORA
70049545,2000026,-1,100,AURORA
70049545,2000028,-1,100,AURORA
70049545,2000029,-1,100,AURORA
70049545,2000030,-1,100,AURORA
70049545,2000034,-1,100,NAPERVILLE
70049545,2000039,-1,100,AURORA
70049545,2000041,-1,100,SPRINGFIELD
70049545,2000045,-1,100,SPRINGFIELD
70049545,2000049,-1,100,NAPERVILLE
70049545,2000050,-1,100,NAPERVILLE
70049545,2000054,-1,100,SPRINGFIELD
70049545,2000059,-1,100,WHEATON
70049545,2000067,-1,100,NAPERVILLE
70049545,2000068,-1,100,NAPERVILLE
70049545,2000069,-1,100,AURORA
70049545,3000003,-1,100,BLOOMINGTON
70049545,3000005,-1,100,AURORA
70049545,3000006,-1,100,NAPERVILLE
70049545,3000008,-1,100,LOMBARD
70049545,3000009,-1,100,NAPERVILLE
70049545,3000011,-1,100,AURORA
70049545,3000016,-1,100,AURORA
70049545,3000017,-1,100,NAPERVILLE
70049545,3000018,-1,100,ROSEMONT
70049545,3000020,-1,100,LISLE
70049545,3000021,-1,100,NAPERVILLE
70049545,3000022,-1,100,WARRENVILLE
70049545,3000026,-1,100,LISLE
70049545,3000027,-1,100,SPRINGFIELD
70049545,3000028,-1,100,NAPERVILLE
70049547,10000,-1,1,WOODRIDGE
70049547,10002,1,2,ROLLING MEADO
70049547,30002,3,2,ELMHURST
70049547,1000000,-1,97,ROLLING MEADO
70049547,1000001,-1,97,BROADVIEW
70049547,1000002,-1,97,BOLINGBROOK
70049550,10000,-1,1,CAROL STREAM
70049550,10002,1,2,NAPERVILLE
70049550,20002,2,2,NORTHBROOK
70049550,2000002,-1,100,NAPERVILLE
70049550,2000004,-1,100,NAPERVILLE
70049550,2000005,-1,100,WHEATON
70049551,10000,-1,1,HUNTLEY
70049551,20002,2,2,ELGIN
70049551,30003,3,3,LAWRENCE
70049551,40003,4,3,CRYSTAL LAKE
70049551,1000000,-1,97,HUNTLEY
70049551,1000001,-1,97,DOWNERS GROVE
70049551,1000002,-1,97,HUNTLEY
70049551,1000003,-1,97,HUNTLEY
70049553,10000,-1,1,DOWNERS GROVE
70049553,10002,1,2,MOMENCE
70049553,1000000,-1,97,OAK BROOK
70049557,10000,-1,1,DEERFIELD
70049557,1000000,-1,97,DEERFIELD
70049557,1000001,-1,97,DEERFIELD
70049559,10000,-1,1,ROUND LAKE
70049559,2000003,-1,100,CHICAGO
70049559,2000004,-1,100,BOSTON
70049559,2000005,-1,100,MARLBOROUGH
70049559,2000008,-1,100,MARLBOROUGH
70049559,2000009,-1,100,CHICAGO
70049559,2000010,-1,100,LIBERTYVILLE
70049559,3000002,-1,100,VERNON HILLS
70049559,3000003,-1,100,MCHENRY
70049559,3000007,-1,100,WAUKEGAN
70049559,3000009,-1,100,FOX LAKE
70049559,3000010,-1,100,ZION
70049559,3000013,-1,100,ROSEMONT
70049559,3000015,-1,100,LIBERTYVILLE
70049559,3000016,-1,100,INGLESIDE
70049559,3000017,-1,100,ZION
70049559,3000018,-1,100,MARLBOROUGH
70049559,3000020,-1,100,INGLESIDE
70049559,3000027,-1,100,MCHENRY
70049559,3000028,-1,100,MCHENRY
70049560,10000,-1,1,GLENDALE HEIG
70049560,10002,1,2,ADDISON
70049560,2000002,-1,100,BLOOMINGDALE
70049560,2000006,-1,100,ROSELLE
70049560,2000009,-1,100,ROSELLE
70049560,2000013,-1,100,AURORA
70049560,2000014,-1,100,AURORA
70049560,2000017,-1,100,GLENDALE HEIG
70049560,2000018,-1,100,ADDISON
70049560,3000001,-1,100,GLENDALE HEIG
70049560,3000002,-1,100,BLOOMINGDALE
70049560,3000003,-1,100,AURORA
70049560,3000004,-1,100,AURORA
70049560,3000005,-1,100,BLOOMINGDALE
70049560,3000006,-1,100,AURORA
70049560,3000008,-1,100,CAROL STREAM
70049560,3000009,-1,100,RIVERSIDE
70049561,10000,-1,1,DEERFIELD
70049561,10002,1,2,MAYWOOD
70049561,30003,3,3,GRAYSLAKE
70049561,2000003,-1,100,HINES
70049561,2000007,-1,100,DEERFIELD
70049566,10000,-1,1,ARLINGTON HEI
70049566,10002,1,2,CRYSTAL LAKE
70049566,20002,2,2,LINCOLNSHIRE
70049566,2000007,-1,100,CARY
70049566,2000011,-1,100,ARLINGTON HTS
70049566,2000015,-1,100,ARLINGTON HEI
70049566,3000002,-1,100,CHICAGO
70049566,3000003,-1,100,BUFFALO GROVE
70049566,3000004,-1,100,SCHAUMBURG
70049566,3000005,-1,100,SCHAUMBURG
70049566,3000006,-1,100,CHICAGO
70049566,3000007,-1,100,SCHAUMBURG
70049566,3000010,-1,100,SCHAUMBURG
70049566,3000011,-1,100,MT PROSPECT
70049566,3000013,-1,100,ARLINGTON HEI
70049566,3000014,-1,100,ARLINGTON HEI
70049566,3000015,-1,100,CHICAGO
70049566,3000018,-1,100,MT PROSPECT
70049566,3000020,-1,100,VERNON HILLS
70049567,10000,-1,1,NORTH AURORA
70049567,10002,1,2,DOWNERS GROVE
70049567,20002,2,2,BOLINGBROOK
70049567,30003,3,3,GENEVA
70049567,40003,4,3,GENEVA
70049567,50003,5,3,NORTH AURORA
70049567,60003,6,3,NORTH AURORA
70049567,1000000,-1,97,BATAVIA
70049567,1000002,-1,97,GENEVA
70049567,1000003,-1,97,NORTH AURORA
70049570,10000,-1,1,ROSELLE
70049570,10002,1,2,ROSEMONT
70049570,10450,2,4,ROSELLE
70049570,10451,2,4,ROSELLE
70049570,20002,2,2,CHICAGO
70049570,30003,3,3,ROSELLE
70049570,40003,4,3,ROSELLE
70049570,2000015,-1,100,ROSELLE
70049570,2000016,-1,100,SCHAUMBURG
70049570,2000018,-1,100,BLOOMINGDALE
70049570,2000019,-1,100,ROSELLE
70049570,2000021,-1,97,SCHAUMBURG
70049570,2000022,-1,97,ROSELLE
70049570,2000023,-1,97,CHICAGO
70049570,2000024,-1,97,FREELAND
70049570,2000025,-1,97,MIDLAND
70049570,2000026,-1,97,MIDLAND
70049570,3000001,-1,100,BLOOMINGDALE
70049570,3000002,-1,100,ELK GROVE VIL
70049570,3000004,-1,100,WOOD DALE
70049571,10000,-1,1,LAKE IN THE H
70049571,10002,1,2,CRYSTAL LAKE
70049571,10003,1,3,CRYSTAL LAKE
70049571,20002,2,2,ELGIN
70049571,30003,3,3,CRYSTAL LAKE
70049571,2000021,-1,100,MARENGO
70049571,2000024,-1,100,CRYSTAL LAKE
70049571,2000026,-1,100,CRYSTAL LAKE
70049571,2000027,-1,100,CRYSTAL LAKE
70049571,2000029,-1,100,CRYSTAL LAKE
70049571,2000030,-1,100,LAKE IN THE H
70049571,2000033,-1,100,MARENGO
70049571,2000034,-1,97,MARENGO
70049571,2000035,-1,97,ALGONQUIN
70049571,2000036,-1,97,ALGONQUIN
70049571,3000001,-1,100,CRYSTAL LAKE
70049571,3000002,-1,100,LAKE IN THE H
70049572,10000,-1,1,LINDENHURST
70049572,10002,1,2,BUFFALO GROVE
70049573,10000,-1,1,BOLINGBROOK
70049573,1000000,-1,97,CHICAGO
70049573,1000001,-1,97,BOLINGBROOK
70049573,1000002,-1,97,BOLINGBROOK
70049573,1000003,-1,97,BOLINGBROOK
70049573,1000004,-1,97,BOLINGBROOK
70049573,1000005,-1,97,BOLINGBROOK
70049573,1000006,-1,97,BOLINGBROOK
70049573,1000007,-1,97,BOLINGBROOK
70049576,10000,-1,1,WHEATON
70049576,10002,1,2,CHICAGO
70049576,10450,1,4,WHEATON
70049576,10451,1,4,CHICAGO
70049578,10000,-1,1,AURORA
70049578,10002,1,2,CLARENDON HIL
70049578,2000001,-1,100,CLARENDON HIL
70049578,2000002,-1,100,BOLINGBROOK
70049578,2000003,-1,100,NAPERVILLE
70049578,2000004,-1,100,AURORA
70049578,3000004,-1,100,NAPERVILLE
70049583,10000,-1,1,NAPERVILLE
70049583,10002,1,2,LEMONT
70049583,20002,2,2,BOLINGBROOK
70049583,30002,3,2,NAPERVILLE
70049583,30003,3,3,NAPERVILLE
70049583,1000000,-1,97,NAPERVILLE
70049583,1000001,-1,97,NAPERVILLE
70049585,10000,-1,1,BARRINGTON
70049585,10002,1,2,BUFFALO GROVE
70049585,20003,2,3,DEKALB
70049585,30002,3,2,VERNON HILLS
70049585,1000000,-1,97,BUFFALO GROVE
70049585,1000001,-1,97,DEKALB
70049585,1000003,-1,97,DEKALB
70049585,1000004,-1,97,DEKALB
70049585,1000005,-1,97,VERNON HILLS
70049585,1000006,-1,97,PALATINE
70049586,10000,-1,1,SYCAMORE
70049586,10002,1,2,SYCAMORE
70049586,20002,2,2,WARRENVILLE
70049586,30003,3,3,SYCAMORE
70049586,40003,4,3,SYCAMORE
70049586,1000001,-1,97,DEKALB
70049586,1000002,-1,97,DEKALB
70049586,1000003,-1,97,DEKALB
70049588,10000,-1,1,MINOOKA
70049588,20002,2,2,SHOREWOOD
70049588,1000000,-1,97,JOLIET
70049588,1000001,-1,97,LOCKPORT
70049588,1000002,-1,97,LAS VEGAS
70049590,10000,-1,1,NAPERVILLE
70049590,2000002,-1,100,BOLINGBROOK
70049590,2000004,-1,100,NAPERVILLE
70049590,2000006,-1,100,NAPERVILLE
70049590,2000011,-1,100,BOLINGBROOK
70049590,2000012,-1,100,BOLINGBROOK
70049590,2000014,-1,100,DOWNERS GROVE
70049590,2000017,-1,100,NAPERVILLE
70049590,2000018,-1,100,NAPERVILLE
70049590,3000001,-1,100,LISLE
70049590,3000002,-1,100,BOLINGBROOK
70049590,3000004,-1,100,CHICAGO
70049590,3000006,-1,100,CHICAGO
70049590,3000007,-1,100,NAPERVILLE
70049591,10000,-1,1,WILLOWBROOK
70049591,10450,2,4,HINSDALE
70049591,10451,2,4,CHICAGO
70049591,20002,2,2,CHICAGO
70049591,30002,3,2,WILLOWBROOK
70049591,30003,3,3,CHICAGO
70049591,40003,4,3,GLEN ELLYN
70049591,2000001,-1,100,WILLOWBROOK
70049591,3000001,-1,100,CLARENDON HIL
70049591,3000002,-1,100,DARIEN
70049599,10000,-1,1,AURORA
70049599,1000000,-1,97,NORTH AURORA
70049599,1000001,-1,97,BURR RIDGE
70049599,1000002,-1,97,AURORA
70049599,1000003,-1,97,AURORA
70049607,10000,-1,1,LISLE
70049607,10002,1,2,CHICAGO
70049607,20002,2,2,EVERGREEN PAR
70049607,30003,3,3,NAPERVILLE
70049607,2000007,-1,100,NAPERVILLE
70049607,2000019,-1,100,CHICAGO
70049607,2000032,-1,100,NAPERVILLE
70049607,3000001,-1,100,NAPERVILLE
70049607,3000002,-1,100,SPRINGFIELD
70049607,3000004,-1,100,SPRINGFIELD
70049607,3000005,-1,100,SPRINGFIELD
70049607,3000010,-1,100,PONTIAC
70049607,3000011,-1,100,SPRINGFIELD
70049607,3000017,-1,100,SPRINGFIELD
70049607,3000018,-1,100,SPRINGFIELD
70049607,3000019,-1,100,SPRINGFIELD
70049607,3000021,-1,100,SPRINGFIELD
70049607,3000022,-1,100,NAPERVILLE
70049607,3000024,-1,100,SPRINGFIELD
70049607,3000025,-1,100,NAPERVILLE
70049607,3000026,-1,100,SPRINGFIELD
70049607,3000027,-1,100,PONTIAC
70049607,3000028,-1,100,SPRINGFIELD
70049607,3000029,-1,100,SPRINGFIELD
70049607,3000030,-1,100,SPRINGFIELD
70049607,3000031,-1,100,SPRINGFIELD
70049610,10000,-1,1,MONTGOMERY
70049610,10002,1,2,NORTH AURORA
70049610,1000000,-1,97,OSWEGO
70049610,1000001,-1,97,MONTGOMERY
70049612,10000,-1,1,ROSELLE
70049612,10002,1,2,BLOOMINGDALE
70049612,20002,2,2,CHICAGO
70049612,1000001,-1,97,BLOOMINGDALE
70049614,10000,-1,1,NORTH AURORA
70049614,10002,1,2,ELK GROVE VIL
70049614,20002,2,2,NORTH AURORA
70049614,20003,2,3,ROMEOVILLE
70049614,1000000,-1,97,ELK GROVE VIL
70049614,1000001,-1,97,ST. CHARLES
70049614,1000002,-1,97,ITASCA
70049616,10000,-1,1,BUFFALO GROVE
70049616,10002,1,2,ARLINGTON HEI
70049616,1000000,-1,97,PALATINE
70049617,10000,-1,1,LINDENHURST
70049617,10002,1,2,LAKE FOREST
70049617,20002,2,2,LAKE BLUFF
70049617,30003,3,3,ANTIOCH
70049617,40003,4,3,LAKE VILLA
70049617,2000058,-1,100,ROUND LAKE BE
70049617,2000073,-1,100,ANTIOCH
70049617,2000077,-1,100,ROSEMONT
70049617,2000080,-1,100,ROUND LAKE BE
70049617,2000082,-1,100,ROUND LAKE BE
70049617,2000083,-1,100,LAKE VILLA
70049617,2000084,-1,100,GURNEE
70049617,2000086,-1,100,GURNEE
70049617,2000087,-1,100,GURNEE
70049617,2000090,-1,100,EDGERTON
70049617,2000091,-1,100,BARABOO
70049617,2000092,-1,100,WISCONSIN DEL
70049617,2000093,-1,100,WISCONSIN DEL
70049617,2000094,-1,100,WISCONSIN DEL
70049617,2000097,-1,100,WISCONSIN DEL
70049617,2000098,-1,100,WISCONSIN DEL
70049617,2000104,-1,100,LINDENHURST
70049618,10000,-1,1,ELGIN
70049618,20002,2,2,ARLINGTON HEI
70049618,2000002,-1,100,CHICAGO HEIGH
70049618,2000004,-1,100,COUNTRY CLUB
70049618,2000008,-1,100,MATTESON
70049618,2000011,-1,100,OAK FOREST
70049618,2000013,-1,100,OAK FOREST
70049618,2000020,-1,100,JOLIET
70049618,2000021,-1,100,AURORA
70049618,3000001,-1,100,GLENVIEW
70049618,3000003,-1,100,ALGONQUIN
70049618,3000006,-1,100,ALGONQUIN
70049618,3000007,-1,100,WHEATON
70049618,3000008,-1,100,TOWER LAKES
70049618,3000011,-1,100,ALGONQUIN
70049618,3000012,-1,100,ROUND LAKE
70049618,3000013,-1,100,ROUND LAKE
70049618,3000014,-1,100,ALGONQUIN
70049618,3000015,-1,100,GLEN ELLYN
70049618,3000016,-1,100,SLEEPY HOLLOW
70049618,3000017,-1,100,CHICAGO
70049618,3000018,-1,100,SKOKIE
70049618,3000019,-1,100,CHICAGO
70049618,3000020,-1,100,GRAYSLAKE
70049618,3000026,-1,100,CARPENTERSVIL
70049618,3000028,-1,100,DOWNERS GROVE
70049618,3000030,-1,100,CHICAGO
70049618,3000032,-1,100,LAKE BARRINGT
70049618,3000033,-1,100,ELGIN
70049618,3000035,-1,100,ELGIN
70049618,3000040,-1,100,SCHAUMBURG
70049618,3000041,-1,100,HIGHLAND PARK
70049618,3000043,-1,100,SCHAUMBURG
70049620,10000,-1,1,ELBURN
70049620,1000000,-1,97,GENEVA
70049620,1000001,-1,97,BATAVIA
70049620,1000002,-1,97,GENEVA
70049623,10000,-1,1,DARIEN
70049623,30003,3,3,DARIEN
70049623,40003,4,3,DARIEN
70049623,1000000,-1,97,DOWNERS GROVE
70049623,1000001,-1,97,GLENDALE HEIG
70049623,1000002,-1,97,ITASCA
70049623,1000003,-1,97,ELMHURST
70049626,10000,-1,1,WOODRIDGE
70049626,20002,2,2,CHICAGO
70049626,1000000,-1,97,NAPERVILLE
70049626,1000001,-1,97,WOODRIDGE
70049629,10000,-1,1,PINGREE GROVE
70049629,20003,2,3,HAMPSHIRE
70049629,30003,3,3,ELGIN
70049629,2000004,-1,100,PINGREE GROVE
70049629,3000002,-1,100,PINGREE GROVE
70049629,3000003,-1,100,HUNTLEY
70049629,3000005,-1,100,LIBERTYVILLE
70049629,3000007,-1,100,WOODSTOCK
70049629,3000008,-1,100,VERNON HILLS
70049629,3000014,-1,100,HUNTLEY
70049629,3000020,-1,100,PINGREE GROVE
70049629,3000023,-1,100,AURORA
70049629,3000024,-1,100,VERNON HILLS
70049632,10000,-1,1,LIBERTYVILLE
70049632,20002,2,2,GRAYSLAKE
70049632,30003,3,3,VERNON HILLS
70049632,2000005,-1,100,LIBERTYVILLE
70049632,2000009,-1,100,VERNON HILLS
70049632,2000010,-1,100,VERNON HILLS
70049632,2000012,-1,100,VERNON HILLS
70049632,2000013,-1,100,LIBERTYVILLE
70049632,2000015,-1,100,SKOKIE
70049632,2000018,-1,100,SKOKIE
70049632,3000002,-1,100,NILES
70049632,3000003,-1,100,LINCOLNWOOD
70049632,3000004,-1,100,NILES
70049632,3000006,-1,100,VERNON HILLS
70049632,3000008,-1,100,NILES
70049632,3000010,-1,100,NORTHBROOK
70049632,3000011,-1,100,VERNON HILLS
70049636,10000,-1,1,DOWNERS GROVE
70049636,10002,1,2,ELMWOOD PARK
70049636,20002,2,2,HILLSIDE
70049636,2000006,-1,100,ELMWOOD PARK
70049636,2000010,-1,100,OAKBROOK TERR
70049636,2000011,-1,100,HILLSIDE
70049636,2000012,-1,100,BERKELEY
70049636,2000013,-1,100,BERKELEY
70049636,2000014,-1,100,DOWNERS GROVE
70049636,3000001,-1,100,DOWNERS GROVE
70049636,3000002,-1,100,NORTHBROOK
70049636,3000003,-1,100,NORTHBROOK
70049636,3000004,-1,100,WESTMONT
70049636,3000005,-1,100,SCHILLER PARK
70049637,10000,-1,1,AURORA
70049637,10002,1,2,AURORA
70049637,20002,2,2,NAPERVILLE
70049637,2000001,-1,100,NAPERVILLE
70049637,2000004,-1,100,AURORA
70049637,2000005,-1,100,NAPERVILLE
70049637,2000007,-1,100,AURORA
70049639,10000,-1,1,NAPERVILLE
70049639,1000000,-1,97,NAPERVILLE
70049639,1000001,-1,97,NAPERVILLE
70049639,1000002,-1,97,NAPERVILLE
70049639,1000003,-1,97,NAPERVILLE
70049639,1000004,-1,97,WARRENVILLE
70049639,1000005,-1,97,NAPERVILLE
70049641,10000,-1,1,GLENDALE HEIG
70049641,10002,1,2,ROMEOVILLE
70049641,2000001,-1,100,Glendale Heig
70049641,2000002,-1,97,GLENDALE HEIG
70049645,10000,-1,1,SLEEPY HOLLOW
70049645,10002,1,2,CHICAGO
70049645,10450,2,4,ELGIN
70049645,10451,2,4,CHICAGO
70049645,20002,2,2,CHICAGO
70049645,1000001,-1,97,CHICAGO
70049645,1000002,-1,97,CHICAGO
70049645,1000003,-1,97,CHICAGO
70049647,10000,-1,1,MOKENA
70049647,20002,2,2,JOLIET
70049647,1000000,-1,97,MARKHAM
70049647,1000001,-1,97,JOLIET
70049647,1000002,-1,97,NEW LENOX
70049647,1000003,-1,97,NEW LENOX
70049647,1000004,-1,97,MOKENA
70049647,1000005,-1,97,TINLEY PARK
70049647,1000006,-1,97,ROMEOVILLE
70049647,1000007,-1,97,MOKENA
70049649,10000,-1,1,GURNEE
70049649,10450,1,4,THIRD LAKE
70049649,10451,1,4,CHICAGO
70049649,20002,2,2,GRAYSLAKE
70049649,1000000,-1,97,CHICAGO
70049649,1000002,-1,97,GURNEE
70049650,10000,-1,1,NAPERVILLE
70049650,10002,1,2,MELROSE PARK
70049650,2000001,-1,100,DOWNERS GROVE
70049650,2000002,-1,100,NAPERVILLE
70049653,10000,-1,1,SHOREWOOD
70049653,10002,1,2,JOLIET
70049653,20002,2,2,JOLIET
70049653,30003,3,3,JOLIET
70049653,40003,4,3,JOLIET
70049653,1000000,-1,97,JOLIET
70049653,1000001,-1,97,JOLIET
70049653,1000002,-1,97,JOLIET
70049653,1000003,-1,97,JOLIET
70049653,1000004,-1,97,SHOREWOOD
70049654,10000,-1,1,WAUKEGAN
70049654,10002,1,2,GURNEE
70049654,20003,2,3,WAUKEGAN
70049654,1000002,-1,97,GRAYSLAKE
70049654,1000003,-1,97,WAUKEGAN
70049655,10000,-1,1,MUNDELEIN
70049655,1000000,-1,97,MUNDELEIN
70049655,1000001,-1,97,MUNDELEIN
70049660,10000,-1,1,NAPERVILLE
70049660,10002,1,2,HINES
70049660,30003,3,3,NAPERVILLE
70049660,40003,4,3,WARRENVILLE
70049660,2000016,-1,100,NAPERVILLE
70049660,2000025,-1,100,NAPERVILLE
70049662,10000,-1,1,ALGONQUIN
70049662,20002,2,2,WEST CHICAGO
70049662,2000002,-1,100,CARPENTERSVIL
70049662,2000003,-1,100,ALGONQUIN
70049662,2000004,-1,100,ALGONQUIN
70049662,2000005,-1,97,ALGONQUIN
70049662,2000007,-1,97,ALGONQUIN
70049662,2000009,-1,97,CHICAGO
70049662,2000010,-1,97,CHICAGO
70049662,2000012,-1,97,CHICAGO
70049662,2000013,-1,97,CHICAGO
70049662,3000001,-1,100,CHICAGO
70049662,3000002,-1,100,WEST DUNDEE
70049662,3000003,-1,100,WEST DUNDEE
70049662,3000004,-1,100,ALGONQUIN
70049662,3000005,-1,100,LAKE IN THE H
70049663,10000,-1,1,HUNTLEY
70049663,10002,1,2,ALGONQUIN
70049663,20002,2,2,HUNTLEY
70049663,30002,3,2,MCHENRY COUNT
70049663,1000000,-1,97,LAKE IN THE H
70049672,10000,-1,1,GURNEE
70049672,20002,2,2,GURNEE
70049672,30002,3,2,GURNEE
70049674,10000,-1,1,AURORA
70049674,10002,1,2,GENEVA
70049679,10000,-1,1,CRYSTAL LAKE
70049679,20002,2,2,PALATINE
70049680,10000,-1,1,MUNDELEIN
70049680,30003,3,3,MUNDELEIN
70049680,2000004,-1,100,MUNDELEIN
70049680,2000009,-1,100,ROCKFORD
70049680,2000010,-1,100,CHICAGO
70049680,2000018,-1,100,ROUND LAKE PA
70049680,2000019,-1,100,ZION
70049680,2000021,-1,100,GRAYSLAKE
70049680,2000024,-1,100,MUNDELEIN
70049680,2000025,-1,100,MUNDELEIN
70049680,2000027,-1,100,VERNON HILLS
70049680,2000032,-1,100,MUNDELEIN
70049680,2000033,-1,100,GRAYSLAKE
70049680,2000036,-1,100,MUNDELEIN
70049680,2000040,-1,100,MUNDELEIN
70049680,2000041,-1,100,VERNON HILLS
70049680,3000002,-1,100,GURNEE
70049680,3000003,-1,100,LIBERTYVILLE
70049680,3000004,-1,100,MUNDELEIN
70049680,3000012,-1,100,MUNDELEIN
70049680,3000016,-1,100,LIBERTYVILLE
70049680,3000020,-1,100,MUNDELEIN
70049680,3000021,-1,100,LIBERTYVILLE
70049683,10000,-1,1,WAUCONDA
70049683,10002,1,2,ELGIN
70049683,1000000,-1,97,ALGONQUIN
70049683,1000001,-1,97,WAUCONDA
70049683,1000002,-1,97,WAUCONDA
70049684,10000,-1,1,CAROL STREAM
70049684,10002,1,2,LA GRANGE
70049684,20002,2,2,ELGIN
70049684,30003,3,3,CAROL STREAM
70049684,40003,4,3,CAROL STREAM
70049684,2000001,-1,100,LA GRANGE
70049684,2000008,-1,100,ALGONQUIN
70049684,2000009,-1,100,ALGONQUIN
70049684,2000010,-1,100,ELGIN
70049684,2000012,-1,100,WEST CHICAGO
70049684,2000016,-1,100,BLOOMINGDALE
70049684,2000017,-1,100,BLOOMINGDALE
70049684,2000023,-1,100,CAROL STREAM
70049684,2000024,-1,100,ST. CHARLES
70049684,2000025,-1,100,WEST CHICAGO
70049684,2000026,-1,100,CAROL STREAM
70049684,2000027,-1,100,CAROL STREAM
70049684,2000028,-1,100,CAROL STREAM
70049684,2000029,-1,100,GLENDALE HEIG
70049684,2000030,-1,100,BLOOMINGDALE
70049684,2000031,-1,100,CAROL STREAM
70049684,2000032,-1,100,CAROL STREAM
70049684,2000033,-1,100,CAROL STREAM
70049684,3000006,-1,100,WARRENVILLE
70049684,3000026,-1,100,CAROL STREAM
70049684,3000031,-1,100,BLOOMINGDALE
70049684,3000040,-1,100,LA GRANGE
70049684,3000041,-1,100,BLOOMINGDALE
70049684,3000044,-1,100,WEST DUNDEE
70049684,3000045,-1,100,LYONS
70049684,3000046,-1,100,CAROL STREAM
70049684,3000047,-1,100,SCHAUMBURG
70049684,3000049,-1,100,BLOOMINGDALE
70049684,3000051,-1,100,BOLINGBROOK
70049684,3000057,-1,100,CAROL STREAM
70049684,3000058,-1,100,BOLINGBROOK
70049684,3000067,-1,100,CAROL STREAM
70049684,3000077,-1,100,HANOVER PARK
70049684,3000081,-1,100,WEST DUNDEE
70049684,3000083,-1,100,WEST CHICAGO
70049687,10000,-1,1,NAPERVILLE
70049687,20003,2,3,NAPERVILLE
70049687,30003,3,3,LISLE
70049687,40003,4,3,NAPERVILLE
70049687,1000000,-1,97,NAPERVILLE
70049687,1000001,-1,97,NAPERVILLE
70049687,1000002,-1,97,NAPERVILLE
70049688,10000,-1,1,LAKE VILLA
70049688,10002,1,2,ROUND LAKE
70049688,2000001,-1,100,GRAYSLAKE
70049688,2000002,-1,100,PEORIA
70049688,2000004,-1,100,GRAYSLAKE
70049688,2000005,-1,97,PEORIA
70049688,2000006,-1,97,DEKALB
70049688,2000007,-1,97,PEORIA
70049688,2000008,-1,97,DEKALB
70049688,3000002,-1,100,GURNEE
70049688,3000005,-1,100,ROUND LAKE
70049688,3000006,-1,100,DEERFIELD
70049688,3000007,-1,100,ROUND LAKE BE
70049688,3000008,-1,100,LAKE VILLA
70049688,3000009,-1,100,LAKE VILLA
70049692,10000,-1,1,MCHENRY
70049692,30002,3,2,WAUCONDA
70049692,30003,3,3,GRAYSLAKE
70049692,40003,4,3,GRAYSLAKE
70049692,80003,8,3,INGLESIDE
70049692,1000000,-1,97,MCHENRY
70049692,1000001,-1,97,JOHNSBURG
70049692,1000002,-1,97,LAKE VILLA
70049694,10000,-1,1,BOLINGBROOK
70049694,10002,1,2,JOLIET
70049694,20002,2,2,JOLIET
70049694,20003,2,3,LEMONT
70049694,30003,3,3,BOLINGBROOK
70049694,2000017,-1,100,CHICAGO
70049694,2000023,-1,100,CHICAGO
70049694,3000001,-1,100,BOLINGBROOK
70049695,10000,-1,1,WOODRIDGE
70049695,10002,1,2,VILLA PARK
70049695,20002,2,2,OAK BROOK
70049695,1000000,-1,97,WARRENVILLE
70049695,1000001,-1,97,WOODRIDGE
70049699,10000,-1,1,GRAYSLAKE
70049699,1000000,-1,97,PARK RIDGE
70049700,10000,-1,1,BLOOMINGDALE
70049700,2000001,-1,100,BLOOMINGDALE
70049700,2000002,-1,100,BLOOMINGDALE
70049700,2000003,-1,100,BLOOMINGDALE
70049700,2000004,-1,100,CAROL STREAM
70049700,2000005,-1,100,CAROL STREAM
70049700,2000006,-1,100,CAROL STREAM
70049700,2000007,-1,100,BLOOMINGDALE
70049700,2000008,-1,100,SCHAUMBURG
70049700,2000011,-1,100,SCHAUMBURG
70049701,10000,-1,1,KIRKLAND
70049701,10002,1,2,FRANKLIN PARK
70049701,20002,2,2,KIRKLAND
70049701,2000017,-1,100,ROCKFORD
70049701,2000028,-1,100,BELVIDERE
70049701,2000030,-1,100,BELVIDERE
70049701,2000035,-1,100,BELVIDERE
70049702,10000,-1,1,ALGONQUIN
70049702,20002,2,2,DES PLAINES
70049702,1000000,-1,97,ST. CHARLES
70049702,1000001,-1,97,ALGONQUIN
70049702,1000002,-1,97,CARPENTERSVIL
70049703,10000,-1,1,GRAYSLAKE
70049703,10002,1,2,PLEASANT PRAI
70049703,1000000,-1,97,MUNDELEIN
70049703,1000001,-1,97,GRAYSLAKE
70049705,10000,-1,1,ROUND LAKE BE
70049705,10003,1,3,CHICAGO
70049705,20002,2,2,LAKE COUNTY
70049705,20003,2,3,GRAYSLAKE
70049705,1000000,-1,97,BANNOCKBURN
70049705,1000001,-1,97,VERNON HILLS
70049705,1000002,-1,97,VERNON HILLS
70049705,1000003,-1,97,LIBERTYVILLE
70049705,1000004,-1,97,GURNEE
70049705,1000005,-1,97,GURNEE
70049705,1000006,-1,97,LINDENHURST
70049705,1000007,-1,97,LAKE VILLA
70049705,1000008,-1,97,LAKE VILLA
70049718,10000,-1,1,VERNON HILLS
70049718,10002,1,2,CHICAGO
70049718,10450,1,4,LAKE COUNTY
70049718,10451,1,4,CHICAGO
70049718,20002,2,2,WHEELING
70049718,30003,3,3,LINCOLNSHIRE
70049718,40003,4,3,CHICAGO
70049718,1000000,-1,97,CHICAGO
70049718,1000002,-1,97,LIBERTYVILLE
